Brand,Name,ScreenSize,CPU,RAM,HardDisk,DefaultPrice,SalePrice,Link,Website
Asus,Laptop ASUS ExpertBook P2451FA-EK1620T,14,Intel Core i5,8GB,SSD: 512GB,17990000,16790000,https://cellphones.com.vn/laptop-asus-expertbook-p2451fa-win-10.html,CellphoneS
Apple,Macbook Pro 16 inch 2021 M1 Max 10 CPU - 32 GPU 64GB 4TB 2021 | Chính hãng Apple Vi<U+1EC7>t Nam,16.2,Apple M1 Max,64GB,SSD: 4TB,135990000,135990000,https://cellphones.com.vn/macbook-pro-16-inch-2021-m1-max-32gpu-64gb-4tb.html,CellphoneS
MSI,Laptop MSI Gaming GF63 THIN 10SC-014VN,15.6,Intel Core i5,8GB,SSD: 512GB,20990000,19290000,https://cellphones.com.vn/laptop-msi-gaming-gf63-thin-10sc-014vn.html,CellphoneS
Asus,Laptop ASUS VivoBook A515EA-BQ1532T,15.6,Intel Core i3,4GB,SSD: 512GB,15390000,14290000,https://cellphones.com.vn/laptop-asus-vivobook-a515ea-bq1532t.html,CellphoneS
Dell,Laptop Dell Vostro 5402 V5402A,14,Intel Core i5,8GB,SSD: 256GB,22990000,21790000,https://cellphones.com.vn/laptop-dell-vostro-5402-v5402a.html,CellphoneS
MSI,Laptop MSI Gaming GF65 Thin 10UE-228VN,15.6,Intel Core i7,16GB,SSD: 512GB,35990000,30590000,https://cellphones.com.vn/laptop-msi-gaming-gf65-thin-10ue-228vn.html,CellphoneS
Asus,Laptop ASUS Gaming ROG Zephyrus G14 GA401QM-K2041T,14,AMD Ryzen 9,32GB,SSD: 1TB,49990000,47490000,https://cellphones.com.vn/laptop-asus-gaming-rog-zephyrus-g14-ga401qm.html,CellphoneS
Asus,Laptop ASUS TUF Gaming FX706HC-HX009T,17.3,Intel Core i5,8GB,SSD: 512GB,29990000,28690000,https://cellphones.com.vn/laptop-asus-tuf-gaming-fx706hc-hx009t.html,CellphoneS
Dell,Laptop Dell Inspiron 3501 70253898,15.6,Intel Core i7,8GB,SSD: 512GB,24590000,23990000,https://cellphones.com.vn/laptop-dell-inspiron-3501-70253898.html,CellphoneS
Acer,Laptop Acer Travelmate B3 TMB311 31 C2HB,11.6,Intel Celeron,4GB,SSD: 128GB,11490000,11490000,https://cellphones.com.vn/laptop-acer-travelmate-b3-tmb311-31-c2hb.html,CellphoneS
Asus,Laptop ASUS VivoBook Flip 14 TM420IA-EC227T,14,AMD Ryzen 7,8GB,SSD: 512GB,19990000,19590000,https://cellphones.com.vn/laptop-asus-vivobook-flip-14-tm420ia-ec227t.html,CellphoneS
Lenovo,Laptop Lenovo Ideapad 3 15ITL6,15.6,Intel Core i3,8GB,SSD: 256GB,14990000,12790000,https://cellphones.com.vn/laptop-lenovo-ideapad-3-15itl6-82h800m4vn.html,CellphoneS
Dell,Laptop DELL Gaming G5 5500 70225484 ,15.6,Intel Core i7,16GB,SSD: 1TB,41990000,37990000,https://cellphones.com.vn/laptop-dell-gaming-g5-15-5500-300hz-vga-8gb.html,CellphoneS
HP,Laptop HP 15S-FQ2561TU 46M29PA,15.6,Intel Core i5,8GB,SSD: 512GB,17490000,16990000,https://cellphones.com.vn/laptop-hp-15s-fq2561tu-46m29pa.html,CellphoneS
Lenovo, Laptop Lenovo Legion 5 15ITH6,15.6,Intel Core i5,8GB,SSD: 512GB,30990000,29690000,https://cellphones.com.vn/laptop-lenovo-legion-5-15ith6-82jk0036vn.html,CellphoneS
Asus,Laptop ASUS VivoBook X415EA-EB266T,14,Intel Core i5,4GB,SSD: 512GB,16990000,16690000,https://cellphones.com.vn/laptop-asus-vivobook-x415ea-eb266t.html,CellphoneS
Apple,Macbook Pro 14 inch 2021 M1 Max 10 CPU - 24 GPU 32GB 1TB s<U+1EA1>c 97W | Chính hãng Apple Vi<U+1EC7>t Nam,14.2,Apple M1 Max,32GB,SSD: 1TB,70990000,70990000,https://cellphones.com.vn/macbook-pro-14-inch-2021-m1-max-10cpu-24gpu-32gb-1tb-96w.html,CellphoneS
Asus,Laptop ASUS TUF Gaming F15 FX506HCB-HN141W,15.6,Intel Core i7,8GB,SSD: 512GB,28490000,27090000,https://cellphones.com.vn/laptop-asus-tuf-gaming-f15-fx506hcb-hn141w.html,CellphoneS
Asus,Laptop ASUS Zenbook UX425EA-KI817T,14,Intel Core i5,16GB,SSD: 512GB,25890000,24690000,https://cellphones.com.vn/laptop-asus-zenbook-ux425ea-ki817t.html,CellphoneS
Asus,Laptop ASUS Gaming TUF FA706IH-HX180T,17.3,AMD Ryzen 5,8GB,SSD: 512GB,19990000,19790000,https://cellphones.com.vn/laptop-asus-tuf-gaming-a17-fa706ih-hx180t.html,CellphoneS
HP,Laptop HP 240 G8 3D3H6PA,14,Intel Core i5,8GB,SSD: 256GB,18190000,16990000,https://cellphones.com.vn/laptop-hp-240-g8-3d3h6pa.html,CellphoneS
Asus,Laptop ASUS VivoBook S533EQ,15.6,Intel Core i5,8GB,SSD: 512GB,21890000,21720000,https://cellphones.com.vn/laptop-asus-vivobook-s15-s533eq-bn161t.html,CellphoneS
Asus,Laptop ASUS VivoBook X415EA-EB265T ,14,Intel Core i5,4GB,SSD: 512GB,16990000,16590000,https://cellphones.com.vn/laptop-asus-vivobook-x415ea-eb265t.html,CellphoneS
Asus,Laptop ASUS VivoBook 14 A415EA-EB557T,14,Intel Core i3,8GB,SSD: 256GB,15390000,14990000,https://cellphones.com.vn/laptop-asus-vivobook-14-a415ea-i3-ssd-256gb.html,CellphoneS
Apple,Macbook Pro 14 inch 2021 M1 Pro 8 CPU - 14 GPU 32GB 1TGB s<U+1EA1>c 67W | Chính hãng Apple Vi<U+1EC7>t Nam,14.2,Apple M1 Pro,32GB,SSD: 512GB,70990000,70990000,https://cellphones.com.vn/macbook-pro-14-inch-2021-32gb-1tb.html,CellphoneS
Asus,Laptop ASUS Gaming ROG Flow X13 GV301QC-K6029T,13.4,AMD Ryzen 9,32GB,SSD: 1TB,79990000,77990000,https://cellphones.com.vn/laptop-asus-rog-flow-x13-gv301qc-k6029t.html,CellphoneS
Dell,Laptop Dell Inspirion 15 3511 P112F001CBL,15.6,Intel Core i3,4GB,SSD: 256GB,15290000,14490000,https://cellphones.com.vn/laptop-dell-inspiron-15-3511-p112f001cbl.html,CellphoneS
Acer,Laptop Acer Aspire 3 A315-42-R4XD NX.HF9SV.008 ,15.6,AMD Ryzen 5,8GB,SSD: 512GB,18990000,18990000,https://cellphones.com.vn/laptop-acer-aspire-3-a315-42-r4xd.html,CellphoneS
Apple,Macbook Pro 16 inch 2021 M1 Pro 10 CPU - 16 GPU 32GB 1TB 2021 | Chính hãng Apple Vi<U+1EC7>t Nam,16.2,Apple M1 Pro,32GB,SSD: 1TB,82990000,82990000,https://cellphones.com.vn/macbook-pro-16-inch-2021-32gb-1tb.html,CellphoneS
Dell,Laptop Dell Inspiron 3501 N3501B,15.6,Intel Core i5,4GB,SSD: 512GB,18990000,17990000,https://cellphones.com.vn/laptop-dell-insprion-3501-n3501b.html,CellphoneS
Dell,Laptop Dell Vostro 3400 70235020,14,Intel Core i3,8GB,SSD: 256GB,16890000,15890000,https://cellphones.com.vn/laptop-dell-vostro-3400-70235020.html,CellphoneS
HP,Laptop HP 340s G7 224L1PA,14,Intel Core i3,4GB,SSD: 512GB,14990000,13390000,https://cellphones.com.vn/laptop-hp-340s-g7-224l1pa.html,CellphoneS
Asus,Laptop ASUS VivoBook Flip 14 TM420IA-EC227T,14,AMD Ryzen 7,8GB,SSD: 512GB,19990000,19590000,https://cellphones.com.vn/laptop-asus-vivobook-flip-14-tm420ia-ec227t.html,CellphoneS
Lenovo,Laptop Lenovo Ideapad 3 15ITL6,15.6,Intel Core i3,8GB,SSD: 256GB,14990000,12790000,https://cellphones.com.vn/laptop-lenovo-ideapad-3-15itl6-82h800m4vn.html,CellphoneS
Dell,Laptop DELL Gaming G5 5500 70225484 ,15.6,Intel Core i7,16GB,SSD: 1TB,41990000,37990000,https://cellphones.com.vn/laptop-dell-gaming-g5-15-5500-300hz-vga-8gb.html,CellphoneS
Acer,Laptop Acer Travelmate B3 TMB311 31 C2HB,11.6,Intel Celeron,4GB,SSD: 128GB,11490000,11490000,https://cellphones.com.vn/laptop-acer-travelmate-b3-tmb311-31-c2hb.html,CellphoneS
HP,Laptop HP 15S-FQ2561TU 46M29PA,15.6,Intel Core i5,8GB,SSD: 512GB,17490000,16990000,https://cellphones.com.vn/laptop-hp-15s-fq2561tu-46m29pa.html,CellphoneS
Asus,Laptop ASUS VivoBook X415EA-EB266T,14,Intel Core i5,4GB,SSD: 512GB,16990000,16690000,https://cellphones.com.vn/laptop-asus-vivobook-x415ea-eb266t.html,CellphoneS
Lenovo, Laptop Lenovo Legion 5 15ITH6,15.6,Intel Core i5,8GB,SSD: 512GB,30990000,29690000,https://cellphones.com.vn/laptop-lenovo-legion-5-15ith6-82jk0036vn.html,CellphoneS
Apple,Macbook Pro 14 inch 2021 M1 Max 10 CPU - 24 GPU 32GB 1TB s<U+1EA1>c 97W | Chính hãng Apple Vi<U+1EC7>t Nam,14.2,Apple M1 Max,32GB,SSD: 1TB,70990000,70990000,https://cellphones.com.vn/macbook-pro-14-inch-2021-m1-max-10cpu-24gpu-32gb-1tb-96w.html,CellphoneS
Asus,Laptop ASUS Gaming TUF FA706IH-HX180T,17.3,AMD Ryzen 5,8GB,SSD: 512GB,19990000,19790000,https://cellphones.com.vn/laptop-asus-tuf-gaming-a17-fa706ih-hx180t.html,CellphoneS
Asus,Laptop ASUS TUF Gaming F15 FX506HCB-HN141W,15.6,Intel Core i7,8GB,SSD: 512GB,28490000,27090000,https://cellphones.com.vn/laptop-asus-tuf-gaming-f15-fx506hcb-hn141w.html,CellphoneS
Asus,Laptop ASUS Zenbook UX425EA-KI817T,14,Intel Core i5,16GB,SSD: 512GB,25890000,24690000,https://cellphones.com.vn/laptop-asus-zenbook-ux425ea-ki817t.html,CellphoneS
HP,Laptop HP 240 G8 342G5PA ,14,Intel Core i3,4GB,SSD: 256GB,11990000,11990000,https://cellphones.com.vn/laptop-hp-240-g8-342g5pa.html,CellphoneS
Apple,Macbook Pro 16 inch 2021 M1 Max 10 CPU - 32 GPU 64GB 2TB 2021 | Chính hãng Apple Vi<U+1EC7>t Nam,16.2,Apple M1 Max,64GB,SSD: 2TB,119990000,119990000,https://cellphones.com.vn/macbook-pro-16-inch-2021-m1-max-32gpu-64gb-2tb.html,CellphoneS
Asus,Laptop ASUS VivoBook X415EA-EB548T,14,Intel Core i5,4GB,SSD: 512GB,16990000,15990000,https://cellphones.com.vn/laptop-asus-vivobook-x415ea-eb548t.html,CellphoneS
MSI,Laptop Gaming MSI Stealth 15M A11SDK 060VN,15.6,Intel Core i7,16GB,SSD: 512GB,34490000,34490000,https://cellphones.com.vn/laptop-msi-stealth-15m-a11sdk-060vn.html,CellphoneS
Asus,Laptop ASUS ZenBook UX482EA-KA274T,14,Intel Core i5,8GB,SSD: 512GB,32990000,30790000,https://cellphones.com.vn/laptop-asus-zenbook-ux482ea-ka274t.html,CellphoneS
Asus,Laptop ASUS ZenBook Flip UX363EA-HP548T,13.3,Intel Core i7,16GB,SSD: 512GB,33990000,32490000,https://cellphones.com.vn/laptop-asus-zenbook-flip-ux363ea-hp548t.html,CellphoneS
HP,Laptop HP 240 G8 519A8PA,14,Intel Core i3,4GB,SSD: 512GB,13990000,13290000,https://cellphones.com.vn/laptop-hp-240-g8-519a8pa.html,CellphoneS
Asus,Laptop ASUS VivoBook M513UA-EJ033T ,15.6,AMD Ryzen 7,8GB,SSD: 512GB,18790000,17990000,https://cellphones.com.vn/laptop-asus-vivobook-m513ua-ej033t.html,CellphoneS
Asus,Laptop ASUS VivoBook D515DA-EJ711T,15.6,AMD Ryzen 3,4GB,SSD: 512GB,12490000,12390000,https://cellphones.com.vn/laptop-asus-vivobook-d515da-ej711t.html,CellphoneS
Asus,Laptop ASUS VivoBook Flip 14 TM420UA-EC024T,14,AMD Ryzen 7,8GB,SSD: 512GB,20490000,19990000,https://cellphones.com.vn/laptop-asus-vivobook-flip-14-tm420ua-ec024t.html,CellphoneS
Asus,Laptop ASUS Gaming F15 FX506LH-BQ046T ,15.6,Intel Core i5,8GB,SSD: 512GB,19990000,19490000,https://cellphones.com.vn/laptop-asus-gaming-f15-fx506lh-bq046t.html,CellphoneS
Lenovo,Laptop Lenovo Ideapad 3 14ALC6,14,AMD Ryzen 7,8GB,SSD: 512GB,17890000,16990000,https://cellphones.com.vn/laptop-lenovo-ideapad-3-14alc6-82kt004fvn.html,CellphoneS
Asus,Laptop ASUS VivoBook X415EA-EK675T,14,Intel Core i3,4GB,SSD: 256GB,13490000,13290000,https://cellphones.com.vn/laptop-asus-vivobook-x415ea-ek675t.html,CellphoneS
HP,Laptop HP 240 G8 518V8PA,14,Intel Core i5,8GB,SSD: 512GB,18990000,18990000,https://cellphones.com.vn/laptop-hp-240-g8-518v8pa.html,CellphoneS
Asus,Laptop ASUS Gaming ROG Strix Scar 15 G533QM HF089T,15.6,AMD Ryzen 9,16GB,SSD: 1TB,49990000,47490000,https://cellphones.com.vn/laptop-asus-rog-strix-scar-15-g533qm.html,CellphoneS
HP,Laptop HP 240 G8 519A8PA,14,Intel Core i3,4GB,SSD: 512GB,13990000,13290000,https://cellphones.com.vn/laptop-hp-240-g8-519a8pa.html,CellphoneS
Asus,Laptop ASUS Gaming F15 FX506LH-BQ046T ,15.6,Intel Core i5,8GB,SSD: 512GB,19990000,19490000,https://cellphones.com.vn/laptop-asus-gaming-f15-fx506lh-bq046t.html,CellphoneS
Asus,Laptop ASUS VivoBook Flip 14 TM420UA-EC024T,14,AMD Ryzen 7,8GB,SSD: 512GB,20490000,19990000,https://cellphones.com.vn/laptop-asus-vivobook-flip-14-tm420ua-ec024t.html,CellphoneS
Lenovo,Laptop Lenovo Ideapad 3 14ALC6,14,AMD Ryzen 7,8GB,SSD: 512GB,17890000,16990000,https://cellphones.com.vn/laptop-lenovo-ideapad-3-14alc6-82kt004fvn.html,CellphoneS
HP,Laptop HP 240 G8 518V8PA,14,Intel Core i5,8GB,SSD: 512GB,18990000,18990000,https://cellphones.com.vn/laptop-hp-240-g8-518v8pa.html,CellphoneS
Asus,Laptop ASUS VivoBook X415EA-EK675T,14,Intel Core i3,4GB,SSD: 256GB,13490000,13290000,https://cellphones.com.vn/laptop-asus-vivobook-x415ea-ek675t.html,CellphoneS
Asus,Laptop ASUS Gaming ROG Strix Scar 15 G533QM HF089T,15.6,AMD Ryzen 9,16GB,SSD: 1TB,49990000,47490000,https://cellphones.com.vn/laptop-asus-rog-strix-scar-15-g533qm.html,CellphoneS
Asus,Laptop ASUS Gaming ROG Strix G512-IAL013T,15.6,Intel Core i5,8GB,SSD: 512GB,28990000,28990000,https://cellphones.com.vn/laptop-asus-gaming-rog-strix-g512-ihn281t.html,CellphoneS
Asus,Laptop ASUS ZenBook UX371EA,13.3,Intel Core i7,16GB,SSD: 1TB,41990000,39990000,https://cellphones.com.vn/laptop-asus-zenbook-ux371ea-hl494ts.html,CellphoneS
Asus,Laptop ASUS VivoBook X415EA-EK560T,14,Intel Core i3,4GB,SSD: 256GB,13490000,13390000,https://cellphones.com.vn/laptop-asus-vivobook-x415ea-ek560t.html,CellphoneS
MSI,Laptop MSI Creator Z16 A11UET 285VN,16,Intel Core i9,32GB,SSD: 1TB,66990000,63490000,https://cellphones.com.vn/laptop-msi-creator-z16-a11uet-285vn.html,CellphoneS
Asus,Laptop ASUS VivoBook 15 A515EP-BQ195T,15.6,Intel Core i5,8GB,SSD: 512GB,20090000,19190000,https://cellphones.com.vn/laptop-asus-vivobook-15-a515ep-i5.html,CellphoneS
Asus,Laptop Asus Gaming ROG Strix G17 G713QM-K4183T,17.3,AMD Ryzen 9,16GB,SSD: 512GB,43990000,41490000,https://cellphones.com.vn/laptop-asus-rog-zephyrus-g14-g713qm-k4183t.html,CellphoneS
MSI,Laptop MSI Creator Z16 A11UET 285VN,16,Intel Core i9,32GB,SSD: 1TB,66990000,63490000,https://cellphones.com.vn/laptop-msi-creator-z16-a11uet-285vn.html,CellphoneS
HP,Laptop HP 340S G7 240Q3PA ,14,Intel Core i3,4GB,SSD: 256GB,13490000,12590000,https://cellphones.com.vn/laptop-hp-340s-g7-240q3pa.html,CellphoneS
Asus,Laptop ASUS Gaming ROG Strix G15 G513QR-HQ096T,15.6,AMD Ryzen 9,16GB,SSD: 1TB,48490000,46490000,https://cellphones.com.vn/laptop-asus-rog-strix-g15-g513qr-hq096t.html,CellphoneS
MSI,Laptop MSI Katana GF66 11UD-696VN,15.6,Intel Core i7,8GB,SSD: 512GB,30990000,30990000,https://cellphones.com.vn/laptop-msi-katana-gf66-11ud-696vn.html,CellphoneS
Asus,Laptop ASUS Gaming ROG Strix G15 G513QR-HQ096T,15.6,AMD Ryzen 9,16GB,SSD: 1TB,48490000,46490000,https://cellphones.com.vn/laptop-asus-rog-strix-g15-g513qr-hq096t.html,CellphoneS
HP,Laptop HP VICTUS 16-d0293TX (5Z9R4PA),16.1,Intel Core i5,8GB,SSD: 512GB,27890000,23990000,https://cellphones.com.vn/laptop-hp-victus-16-d0293tx-5z9r4pa.html,CellphoneS
